objectid,year_record,island,route_id,bmp,emp,route_name,county_id,county_id_t,aadt,aadt_su,aadt_cu,f_system,f_system_t,facility_type,facility_type_t,maint_op,maint_op_t,ownership,ownership_t,through_lanes,urban_id,urban_id_t,st_lengthshape
1841,2024,Oahu,H-1,17.24,17.329,Queen Liliuokalani Freeway,3,C&C Honolulu,98825,4044,846,1,Interstate,2,two way,1,State Highway,1,State Highway,7,39889,Honolulu,143.196144015002
1842,2024,Oahu,H-1,17.329,17.497,Queen Liliuokalani Freeway,3,C&C Honolulu,98825,4044,846,1,Interstate,2,two way,1,State Highway,1,State Highway,8,39889,Honolulu,270.302928747804
1843,2024,Oahu,H-1,17.497,17.85,Queen Liliuokalani Freeway,3,C&C Honolulu,98825,4044,846,1,Interstate,2,two way,1,State Highway,1,State Highway,9,39889,Honolulu,567.957913874112
1844,2024,Oahu,H-1,17.85,17.88,Queen Liliuokalani Freeway,3,C&C Honolulu,63646,2105,148,1,Interstate,2,two way,1,State Highway,1,State Highway,9,39889,Honolulu,48.2684237839676
1845,2024,Oahu,H-1,17.88,18.116,Queen Liliuokalani Freeway,3,C&C Honolulu,63646,2105,148,1,Interstate,2,two way,1,State Highway,1,State Highway,5,39889,Honolulu,379.711160166486
1846,2024,Oahu,H-1,18.116,18.91,Queen Liliuokalani Freeway,3,C&C Honolulu,63646,2105,148,1,Interstate,2,two way,1,State Highway,1,State Highway,4,39889,Honolulu,1277.50312104454
1847,2024,Oahu,H-1,18.91,18.912,Lunalilo Freeway,3,C&C Honolulu,176124,6180,287,1,Interstate,2,two way,1,State Highway,1,State Highway,4,39889,Honolulu,3.21792727346648
1848,2024,Oahu,H-1,18.912,19.206,Lunalilo Freeway,3,C&C Honolulu,176124,6180,287,1,Interstate,2,two way,1,State Highway,1,State Highway,7,39889,Honolulu,473.030049821521
1849,2024,Oahu,H-1,19.206,19.45,Lunalilo Freeway,3,C&C Honolulu,176124,6180,287,1,Interstate,2,two way,1,State Highway,1,State Highway,8,39889,Honolulu,392.582771868569
1850,2024,Oahu,H-1,19.45,19.674,Lunalilo Freeway,3,C&C Honolulu,179041,7326,1533,1,Interstate,2,two way,1,State Highway,1,State Highway,8,39889,Honolulu,360.40393388832
1851,2024,Oahu,H-1,19.674,19.883,Lunalilo Freeway,3,C&C Honolulu,179041,7326,1533,1,Interstate,2,two way,1,State Highway,1,State Highway,9,39889,Honolulu,336.269718123099
1852,2024,Oahu,H-1,19.883,20.21,Lunalilo Freeway,3,C&C Honolulu,179041,7326,1533,1,Interstate,2,two way,1,State Highway,1,State Highway,10,39889,Honolulu,526.125335991681
1853,2024,Oahu,H-1,20.21,20.244,Lunalilo Freeway,3,C&C Honolulu,194693,6138,436,1,Interstate,2,two way,1,State Highway,1,State Highway,10,39889,Honolulu,54.7041204765724
1854,2024,Oahu,H-1,20.244,20.67,Lunalilo Freeway,3,C&C Honolulu,194693,6138,436,1,Interstate,2,two way,1,State Highway,1,State Highway,8,39889,Honolulu,685.410989241232
1855,2024,Oahu,H-1,20.67,21.22,Lunalilo Freeway,3,C&C Honolulu,184492,7549,1579,1,Interstate,2,two way,1,State Highway,1,State Highway,8,39889,Honolulu,884.920301213457
1856,2024,Oahu,H-1,21.22,22.3,Lunalilo Freeway,3,C&C Honolulu,154887,6338,1326,1,Interstate,2,two way,1,State Highway,1,State Highway,8,39889,Honolulu,1737.66158518779
1857,2024,Oahu,H-1,22.3,22.8,Lunalilo Freeway,3,C&C Honolulu,174281,7132,1492,1,Interstate,2,two way,1,State Highway,1,State Highway,8,39889,Honolulu,804.472939449488
1858,2024,Oahu,H-1,22.8,22.976,Lunalilo Freeway,3,C&C Honolulu,179603,7349,1537,1,Interstate,2,two way,1,State Highway,1,State Highway,8,39889,Honolulu,283.174511749104
1859,2024,Oahu,H-1,22.976,23.061,Lunalilo Freeway,3,C&C Honolulu,179603,7349,1537,1,Interstate,2,two way,1,State Highway,1,State Highway,7,39889,Honolulu,136.760346910351
1860,2024,Oahu,H-1,23.061,23.07,Lunalilo Freeway,3,C&C Honolulu,179603,7349,1537,1,Interstate,2,two way,1,State Highway,1,State Highway,6,39889,Honolulu,14.4805963947533
1861,2024,Oahu,H-1,23.07,24.4,Lunalilo Freeway,3,C&C Honolulu,131532,5382,1126,1,Interstate,2,two way,1,State Highway,1,State Highway,6,39889,Honolulu,2139.8980415216
1862,2024,Oahu,H-1,24.4,24.85,Lunalilo Freeway,3,C&C Honolulu,103188,4222,883,1,Interstate,2,two way,1,State Highway,1,State Highway,6,39889,Honolulu,724.025670931524
1863,2024,Oahu,H-1,24.85,24.873,Lunalilo Freeway,3,C&C Honolulu,100243,4102,858,1,Interstate,2,two way,1,State Highway,1,State Highway,6,39889,Honolulu,37.00574369639
1864,2024,Oahu,H-1,24.873,25.17,Lunalilo Freeway,3,C&C Honolulu,100243,4102,858,1,Interstate,2,two way,1,State Highway,1,State Highway,9,39889,Honolulu,477.856972235968
1865,2024,Oahu,H-1,25.17,25.691,Lunalilo Freeway,3,C&C Honolulu,100243,4102,858,1,Interstate,2,two way,1,State Highway,1,State Highway,8,39889,Honolulu,838.260844709633
1866,2024,Oahu,H-1,25.691,25.71,Lunalilo Freeway,3,C&C Honolulu,100243,4102,858,1,Interstate,2,two way,1,State Highway,1,State Highway,6,39889,Honolulu,30.5699339484037
1867,2024,Oahu,H-1,25.71,26.22,Lunalilo Freeway,3,C&C Honolulu,77870,3186,667,1,Interstate,2,two way,1,State Highway,1,State Highway,6,39889,Honolulu,820.562460574107
1868,2024,Oahu,H-1,26.22,27.149,Lunalilo Freeway,3,C&C Honolulu,59634,2440,510,1,Interstate,2,two way,1,State Highway,1,State Highway,6,39889,Honolulu,1494.71072470239
1869,2024,Oahu,H-1_EB_10,0,0.342,H-1_EB_10,3,C&C Honolulu,16948,117,49,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,561.153360760109
1870,2024,Oahu,H-1_EB_10AA,0,0.315,H-1_EB_10AA,3,C&C Honolulu,17524,314,399,1,Interstate,4,ramp,1,State Highway,1,State Highway,2,39889,Honolulu,512.456928344157
1871,2024,Oahu,H-1_EB_13A,0,0.82,H-1_EB_13A,3,C&C Honolulu,42683,741,147,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,1306.43337597043
1872,2024,Oahu,H-1_EB_13A,0.82,1.049,H-1_EB_13A,3,C&C Honolulu,41432,719,143,1,,4,ramp,1,State Highway,1,State Highway,2,39889,Honolulu,381.6329697747
1873,2024,Oahu,H-1_EB_13AW,0,0.128,H-1_EB_13AW,3,C&C Honolulu,38674,101,9,1,,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,214.365707863657
1874,2024,Oahu,H-1_EB_13B,0,0.266,H-1_EB_13B,3,C&C Honolulu,15182,162,62,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,428.355132362681
1875,2024,Oahu,H-1_EB_15,0,0.627,H-1_EB_15,3,C&C Honolulu,15543,253,44,1,Interstate,4,ramp,1,State Highway,1,State Highway,2,39889,Honolulu,1011.84249662237
1876,2024,Oahu,H-1_EB_15AA,0,0.247,H-1_EB_15AA,3,C&C Honolulu,5534,142,18,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,402.610577879716
1877,2024,Oahu,H-1_EB_15BB,0,0.49,H-1_EB_15BB,3,C&C Honolulu,4928,60,16,1,Interstate,4,ramp,1,State Highway,1,State Highway,2,39889,Honolulu,790.663819438004
1878,2024,Oahu,H-1_EB_16,0,0.498,H-1_EB_16,3,C&C Honolulu,15488,305,106,1,Interstate,4,ramp,1,State Highway,1,State Highway,2,39889,Honolulu,803.368158719063
1879,2024,Oahu,H-1_EB_16AA,0,0.513,H-1_EB_16AA,3,C&C Honolulu,12243,195,5,1,Interstate,4,ramp,1,State Highway,1,State Highway,2,39889,Honolulu,829.549482369831
1880,2024,Oahu,H-1_EB_18A,0,0.53,H-1_EB_18A,3,C&C Honolulu,23523,578,135,1,Interstate,4,ramp,1,State Highway,1,State Highway,2,39889,Honolulu,857.816004708213
1881,2024,Oahu,H-1_EB_18AA,0,0.571,H-1_EB_18AA,3,C&C Honolulu,8007,175,15,1,Interstate,4,ramp,1,State Highway,1,State Highway,2,39889,Honolulu,918.446169245201
1882,2024,Oahu,H-1_EB_18AX,0,0.384,H-1_EB_18AX,3,C&C Honolulu,590,8,1,1,,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,619.620906575563
1883,2024,Oahu,H-1_EB_18B,0,0.284,H-1_EB_18B,3,C&C Honolulu,12390,774,195,1,Interstate,4,ramp,1,State Highway,1,State Highway,2,39889,Honolulu,451.946245660924
1884,2024,Oahu,H-1_EB_1A,0,0.146,H-1_EB_1A,3,C&C Honolulu,6735,229,60,1,,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,246.44344690009
1885,2024,Oahu,H-1_EB_1AA,0,0.078,H-1_EB_1AA,3,C&C Honolulu,9649,767,300,1,,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,125.639100388426
1886,2024,Oahu,H-1_EB_1B,0,0.097,H-1_EB_1B,3,C&C Honolulu,5882,82,9,1,,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,155.59371535525
1887,2024,Oahu,H-1_EB_1BB,0,0.16,H-1_EB_1BB,3,C&C Honolulu,5499,93,25,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,260.168899963615
1888,2024,Oahu,H-1_EB_20A,0,0.123,H-1_EB_20A,3,C&C Honolulu,11039,88,9,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,213.911104667022
1889,2024,Oahu,H-1_EB_20AA,0,0.17,H-1_EB_20AA,3,C&C Honolulu,23691,1280,166,1,Interstate,4,ramp,1,State Highway,1,State Highway,2,39889,Honolulu,281.753788066009
1890,2024,Oahu,H-1_EB_20B,0,0.062,H-1_EB_20B,3,C&C Honolulu,15187,329,24,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,105.054216159371
1891,2024,Oahu,H-1_EB_20BB,0,0.115,H-1_EB_20BB,3,C&C Honolulu,6917,133,9,1,,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,188.016445390539
1892,2024,Oahu,H-1_EB_21A,0,0.179,H-1_EB_21A,3,C&C Honolulu,13632,215,31,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,298.28422347949
1893,2024,Oahu,H-1_EB_21AA,0,0.11,H-1_EB_21AA,3,C&C Honolulu,13741,45,14,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,189.684493665656
1894,2024,Oahu,H-1_EB_21B,0,0.253,H-1_EB_21B,3,C&C Honolulu,7228,109,10,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,415.486364160889
1895,2024,Oahu,H-1_EB_21BB,0,0.337,H-1_EB_21BB,3,C&C Honolulu,20508,97,44,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,551.644030172064
1896,2024,Oahu,H-1_EB_22,0,0.223,H-1_EB_22,3,C&C Honolulu,24438,204,77,1,Interstate,4,ramp,1,State Highway,1,State Highway,2,39889,Honolulu,373.256838385343
1897,2024,Oahu,H-1_EB_22AA,0,0.018,H-1_EB_22AA,3,C&C Honolulu,9779,138,70,1,Interstate,4,ramp,1,State Highway,1,State Highway,2,39889,Honolulu,34.4633388630259
1898,2024,Oahu,H-1_EB_22BB,0,0.087,H-1_EB_22BB,3,C&C Honolulu,8798,23,3,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,154.937077665047
1899,2024,Oahu,H-1_EB_23,0,0.142,H-1_EB_23,3,C&C Honolulu,29127,837,199,1,Interstate,4,ramp,1,State Highway,1,State Highway,2,39889,Honolulu,239.342323307903
1900,2024,Oahu,H-1_EB_23AA,0,0.205,H-1_EB_23AA,3,C&C Honolulu,4597,17,1,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,339.891717080429
1901,2024,Oahu,H-1_EB_24A,0,0.016,H-1_EB_24A,3,C&C Honolulu,8431,52,7,1,,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,35.4395002410599
1902,2024,Oahu,H-1_EB_24AA,0,0.109,H-1_EB_24AA,3,C&C Honolulu,3779,33,4,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,195.097890163071
1903,2024,Oahu,H-1_EB_24B,0,0.092,H-1_EB_24B,3,C&C Honolulu,4097,64,5,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,164.339239207206
1904,2024,Oahu,H-1_EB_25A,0,0.108,H-1_EB_25A,3,C&C Honolulu,16803,221,68,1,Interstate,4,ramp,1,State Highway,1,State Highway,2,39889,Honolulu,187.516648304441
1905,2024,Oahu,H-1_EB_25AA,0,0.103,H-1_EB_25AA,3,C&C Honolulu,9447,16,6,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,169.212012327142
1906,2024,Oahu,H-1_EB_25B,0,0.146,H-1_EB_25B,3,C&C Honolulu,14379,44,13,1,Interstate,4,ramp,1,State Highway,1,State Highway,2,39889,Honolulu,242.324620780891
1907,2024,Oahu,H-1_EB_25BB,0,0.26,H-1_EB_25BB,3,C&C Honolulu,9323,256,133,1,Interstate,4,ramp,1,State Highway,1,State Highway,2,39889,Honolulu,431.42519054247
1908,2024,Oahu,H-1_EB_26A,0,0.159,H-1_EB_26A,3,C&C Honolulu,9589,45,4,1,Interstate,4,ramp,1,State Highway,1,State Highway,2,39889,Honolulu,265.938445001724
1909,2024,Oahu,H-1_EB_26AA,0,0.1,H-1_EB_26AA,3,C&C Honolulu,5259,13,3,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,159.184416302726
1910,2024,Oahu,H-1_EB_26B,0,0.155,H-1_EB_26B,3,C&C Honolulu,14506,62,14,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,247.771616683323
1911,2024,Oahu,H-1_EB_2AA,0,0.378,H-1_EB_2AA,3,C&C Honolulu,7183,30,3,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,616.810556383168
1912,2024,Oahu,H-1_EB_2BB,0,0.355,H-1_EB_2BB,3,C&C Honolulu,8146,73,43,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,578.062800578986
1913,2024,Oahu,H-1_EB_3,0,0.292,H-1_EB_3,3,C&C Honolulu,4102,73,21,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,476.575234677775
1914,2024,Oahu,H-1_EB_3AA,0,0.343,H-1_EB_3AA,3,C&C Honolulu,11716,141,57,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,552.987979521485
1915,2024,Oahu,H-1_EB_5,0,0.299,H-1_EB_5,3,C&C Honolulu,9587,117,39,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,487.026184480606
1916,2024,Oahu,H-1_EB_5AA,0,0.168,H-1_EB_5AA,3,C&C Honolulu,8977,72,30,1,,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,306.030248139695
1917,2024,Oahu,H-1_EB_5AA,0.168,0.225,H-1_EB_5AA,3,C&C Honolulu,8977,72,30,1,,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,64.4560425856773
1918,2024,Oahu,H-1_EB_5BB,0,0.493,H-1_EB_5BB,3,C&C Honolulu,31349,934,576,1,Interstate,4,ramp,1,State Highway,1,State Highway,2,39889,Honolulu,793.316846885006
1919,2024,Oahu,H-1_EB_7,0,0.214,H-1_EB_7,3,C&C Honolulu,8951,62,15,1,Interstate,4,ramp,1,State Highway,1,State Highway,2,39889,Honolulu,362.213196904372
1920,2024,Oahu,H-1_EB_7AA,0,0.242,H-1_EB_7AA,3,C&C Honolulu,7505,153,22,1,Interstate,4,ramp,1,State Highway,1,State Highway,2,39889,Honolulu,407.712681451989
1921,2024,Oahu,H-1_EB_8A,0,0.488,H-1_EB_8A,3,C&C Honolulu,9105,212,37,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,796.330381355286
1922,2024,Oahu,H-1_EB_8AA,0,0.421,H-1_EB_8AA,3,C&C Honolulu,20581,311,169,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,677.963853293715
1923,2024,Oahu,H-1_EB_8B,0,0.611,H-1_EB_8B,3,C&C Honolulu,11124,201,62,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,983.382768115128
1924,2024,Oahu,H-1_EB_8C,0,0.285,H-1_EB_8C,3,C&C Honolulu,3811,24,7,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,463.911528062799
1925,2024,Oahu,H-1_WB_1,0,0.355,H-1_WB_1,3,C&C Honolulu,10484,679,331,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,579.747170295692
1926,2024,Oahu,H-1_WB_10,0,0.323,H-1_WB_10,3,C&C Honolulu,19841,525,90,1,Interstate,4,ramp,1,State Highway,1,State Highway,2,39889,Honolulu,535.003844822354
1927,2024,Oahu,H-1_WB_10AA,0,0.212,H-1_WB_10AA,3,C&C Honolulu,15870,112,16,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,351.092187569074
1928,2024,Oahu,H-1_WB_13A,0,0.297,H-1_WB_13A,3,C&C Honolulu,5624,74,15,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,483.692227087811
1929,2024,Oahu,H-1_WB_13AA,0,0.419,H-1_WB_13AA,3,C&C Honolulu,2894,372,106,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,682.137530703424
1930,2024,Oahu,H-1_WB_13B,0,0.404,H-1_WB_13B,3,C&C Honolulu,4608,93,32,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,657.016946209194
1931,2024,Oahu,H-1_WB_15A,0,0.194,H-1_WB_15A,3,C&C Honolulu,7138,113,40,1,Interstate,4,ramp,1,State Highway,1,State Highway,2,39889,Honolulu,316.048403207825
1932,2024,Oahu,H-1_WB_15AA,0,0.757,H-1_WB_15AA,3,C&C Honolulu,17212,385,188,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,1218.84207481287
1933,2024,Oahu,H-1_WB_15B,0,0.312,H-1_WB_15B,3,C&C Honolulu,4899,27,11,1,Interstate,4,ramp,1,State Highway,1,State Highway,2,39889,Honolulu,510.560811154457
1934,2024,Oahu,H-1_WB_16,0,0.881,H-1_WB_16,3,C&C Honolulu,12284,210,12,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,1416.2273448496
1935,2024,Oahu,H-1_WB_16AA,0,1.088,H-1_WB_16AA,3,C&C Honolulu,11278,150,33,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,1755.22545288497
1936,2024,Oahu,H-1_WB_18,0,0.385,H-1_WB_18,3,C&C Honolulu,10108,219,35,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,623.525813040624
1937,2024,Oahu,H-1_WB_18AA,0,0.528,H-1_WB_18AA,3,C&C Honolulu,25137,1040,300,1,Interstate,4,ramp,1,State Highway,1,State Highway,2,39889,Honolulu,851.748114987702
1938,2024,Oahu,H-1_WB_18BB,0,0.346,H-1_WB_18BB,3,C&C Honolulu,4585,143,28,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,569.717536314307
1939,2024,Oahu,H-1_WB_19A,0,0.143,H-1_WB_19A,3,C&C Honolulu,4217,172,15,1,,4,ramp,1,State Highway,1,County,1,39889,Honolulu,235.405336809606
1940,2024,Oahu,H-1_WB_1D,0,0.303,H-1_WB_1D,3,C&C Honolulu,,21,10,1,,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,505.383311990585
1941,2024,Oahu,H-1_WB_1E,0,0.206,H-1_WB_1E,3,C&C Honolulu,1574,17,4,1,,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,327.274048005404
1942,2024,Oahu,H-1_WB_2,0,0.202,H-1_WB_2,3,C&C Honolulu,14754,280,166,1,Interstate,4,ramp,1,State Highway,1,State Highway,2,39889,Honolulu,337.524550187725
1943,2024,Oahu,H-1_WB_20A,0,0.133,H-1_WB_20A,3,C&C Honolulu,13310,107,9,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,221.138529242701
1944,2024,Oahu,H-1_WB_20AA,0,0.156,H-1_WB_20AA,3,C&C Honolulu,8242,54,15,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,252.322412195061
1945,2024,Oahu,H-1_WB_20B,0,0.032,H-1_WB_20B,3,C&C Honolulu,8667,46,13,1,,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,54.5021054526912
1946,2024,Oahu,H-1_WB_20BB,0,0.082,H-1_WB_20BB,3,C&C Honolulu,15226,374,27,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,128.123235728611
1947,2024,Oahu,H-1_WB_20C,0,0.173,H-1_WB_20C,3,C&C Honolulu,2742,43,0,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,285.40230389938
1948,2024,Oahu,H-1_WB_21A,0,0.108,H-1_WB_21A,3,C&C Honolulu,7107,21,2,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,179.077746211897
1949,2024,Oahu,H-1_WB_21AA,0,0.118,H-1_WB_21AA,3,C&C Honolulu,14088,99,20,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,190.937811178579
1950,2024,Oahu,H-1_WB_21B,0,0.397,H-1_WB_21B,3,C&C Honolulu,15446,51,8,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,616.627820154542
1951,2024,Oahu,H-1_WB_21BB,0,0.256,H-1_WB_21BB,3,C&C Honolulu,16120,453,51,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,419.232101006172
1952,2024,Oahu,H-1_WB_22AA,0,0.095,H-1_WB_22AA,3,C&C Honolulu,26344,1987,594,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,152.747567688143
1953,2024,Oahu,H-1_WB_23,0,0.074,H-1_WB_23,3,C&C Honolulu,8563,72,1,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,119.845416699658
1954,2024,Oahu,H-1_WB_23AA,0,0.103,H-1_WB_23AA,3,C&C Honolulu,8378,61,9,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,172.971650775985
1955,2024,Oahu,H-1_WB_23BB,0,0.012,H-1_WB_23BB,3,C&C Honolulu,21687,307,67,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,21.6215028137832
1956,2024,Oahu,H-1_WB_24A,0,0.034,H-1_WB_24A,3,C&C Honolulu,6262,15,2,1,,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,60.4960381635862
1957,2024,Oahu,H-1_WB_24AA,0,0.024,H-1_WB_24AA,3,C&C Honolulu,6314,50,8,1,,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,40.4378144502791
1958,2024,Oahu,H-1_WB_24B,0,0.156,H-1_WB_24B,3,C&C Honolulu,4003,29,4,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,263.784615255031
1959,2024,Oahu,H-1_WB_24BB,0,0.149,H-1_WB_24BB,3,C&C Honolulu,4399,36,9,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,251.407750412262
1960,2024,Oahu,H-1_WB_25A,0,0.13,H-1_WB_25A,3,C&C Honolulu,5162,16,3,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,215.482958283624
1961,2024,Oahu,H-1_WB_25AA,0,0.125,H-1_WB_25AA,3,C&C Honolulu,18612,345,19,1,Interstate,4,ramp,1,State Highway,1,State Highway,2,39889,Honolulu,206.274785176626
1962,2024,Oahu,H-1_WB_25B,0,0.589,H-1_WB_25B,3,C&C Honolulu,9580,21,5,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,949.989863187475
1963,2024,Oahu,H-1_WB_25BB,0,0.085,H-1_WB_25BB,3,C&C Honolulu,9270,68,5,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,142.685374946782
1964,2024,Oahu,H-1_WB_26,0,0.126,H-1_WB_26,3,C&C Honolulu,5495,14,3,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,211.115751663328
1965,2024,Oahu,H-1_WB_26AA,0,0.087,H-1_WB_26AA,3,C&C Honolulu,11828,94,8,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,135.987765428537
1966,2024,Oahu,H-1_WB_26BB,0,0.129,H-1_WB_26BB,3,C&C Honolulu,13660,75,22,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,208.971942591736
1967,2024,Oahu,H-1_WB_2AA,0,0.175,H-1_WB_2AA,3,C&C Honolulu,4260,17,1,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,297.302376057308
1968,2024,Oahu,H-1_WB_3,0,0.364,H-1_WB_3,3,C&C Honolulu,13107,133,41,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,603.196147707278
1969,2024,Oahu,H-1_WB_3AA,0,0.322,H-1_WB_3AA,3,C&C Honolulu,4009,68,64,1,Interstate,4,ramp,1,State Highway,1,State Highway,1,39889,Honolulu,542.681025218413
