objectid,fid_hi_wetlands,attribute,acres,wetland_type,status
1845,2765,PUBFx,1.04760544,"Freshwater Pond",Digital
1846,2766,PUBFx,1.02115244,"Freshwater Pond",Digital
1847,2767,PUBFx,1.0156572,"Freshwater Pond",Digital
1848,2768,PUBFx,1.04167444,"Freshwater Pond",Digital
1849,2769,PUBFx,1.00293273,"Freshwater Pond",Digital
1850,2770,PUBFx,1.01535273,"Freshwater Pond",Digital
1851,2771,PUBFx,0.99916368,"Freshwater Pond",Digital
1852,2772,PUBFx,1.00456389,"Freshwater Pond",Digital
1853,2773,PUBFx,1.03002636,"Freshwater Pond",Digital
1854,2774,PUBFx,2.17045366,"Freshwater Pond",Digital
1855,2775,PUBFx,0.99653042,"Freshwater Pond",Digital
1856,2776,PUBFx,1.15323684,"Freshwater Pond",Digital
1857,2777,PUBFx,0.89558927,"Freshwater Pond",Digital
1858,2778,PUBFx,1.05895487,"Freshwater Pond",Digital
1859,2779,PUBFx,1.44480917,"Freshwater Pond",Digital
1860,2780,PUBFx,0.97046928,"Freshwater Pond",Digital
1861,2781,PUBFx,1.02081144,"Freshwater Pond",Digital
1862,2782,PUBFx,1.07511982,"Freshwater Pond",Digital
1863,2783,PUBFx,1.01672514,"Freshwater Pond",Digital
1864,2784,PUBFx,1.03094464,"Freshwater Pond",Digital
1865,2785,PUBFx,1.05285265,"Freshwater Pond",Digital
1866,2786,PUBFx,1.00079488,"Freshwater Pond",Digital
1867,2787,PUBFx,0.97121658,"Freshwater Pond",Digital
1868,2788,PUBFx,1.13682299,"Freshwater Pond",Digital
1869,2789,PUBFx,0.64650406,"Freshwater Pond",Digital
1870,2790,PUBFx,0.9729736,"Freshwater Pond",Digital
1871,2791,PUBFx,0.96058016,"Freshwater Pond",Digital
1872,2792,PUBFx,1.02947918,"Freshwater Pond",Digital
1873,2793,PUBFx,1.02733291,"Freshwater Pond",Digital
1874,2794,PUBFx,0.94797217,"Freshwater Pond",Digital
1875,2795,PUBFx,0.98768288,"Freshwater Pond",Digital
1876,2796,PUBFx,0.99998475,"Freshwater Pond",Digital
1877,2797,PUBFx,1.04994103,"Freshwater Pond",Digital
1878,2798,PUBFx,1.04978381,"Freshwater Pond",Digital
1879,2799,PUBFx,0.936064,"Freshwater Pond",Digital
1880,2800,PUBFx,1.0320146,"Freshwater Pond",Digital
1881,2801,PUBFx,0.96130764,"Freshwater Pond",Digital
1882,2802,PUBFx,0.75649197,"Freshwater Pond",Digital
1883,2803,PUBFx,2.77663698,"Freshwater Pond",Digital
1884,2804,PUBFx,1.01867905,"Freshwater Pond",Digital
1885,2805,PUBFx,2.0186069,"Freshwater Pond",Digital
1886,2806,PUBFx,1.05061393,"Freshwater Pond",Digital
1887,2807,PUBFx,0.96498828,"Freshwater Pond",Digital
1888,2808,PUBFx,0.5718584,"Freshwater Pond",Digital
1889,2809,PUBFx,0.84901297,"Freshwater Pond",Digital
1890,2810,PUBFx,0.96994388,"Freshwater Pond",Digital
1891,2811,PUBFx,1.01048632,"Freshwater Pond",Digital
1892,2812,PUBFx,0.95694994,"Freshwater Pond",Digital
1893,2813,PUBFx,0.97430803,"Freshwater Pond",Digital
1894,2814,PUBFx,1.00681444,"Freshwater Pond",Digital
1895,2815,PUBFx,0.86675358,"Freshwater Pond",Digital
1896,2816,PUBFx,0.98236327,"Freshwater Pond",Digital
1897,2817,PUBFx,1.01043262,"Freshwater Pond",Digital
1898,2818,PUBFx,0.95689618,"Freshwater Pond",Digital
1899,2819,PUBFx,0.08925501,"Freshwater Pond",Digital
1900,2820,PUBFx,0.89708263,"Freshwater Pond",Digital
1901,2821,PUBFx,0.12231306,"Freshwater Pond",Digital
1902,2822,PUBFx,0.90072624,"Freshwater Pond",Digital
1903,2823,PUBFx,0.11120045,"Freshwater Pond",Digital
1904,2824,PUBFx,0.10928948,"Freshwater Pond",Digital
1905,2825,PUBFx,0.56655888,"Freshwater Pond",Digital
1906,2826,PUBFx,0.31584532,"Freshwater Pond",Digital
1907,2827,PUBFx,0.87652451,"Freshwater Pond",Digital
1908,2828,PUBFx,0.26013362,"Freshwater Pond",Digital
1909,2829,PUBFx,1.04192583,"Freshwater Pond",Digital
1910,2830,PUBFx,0.91515128,"Freshwater Pond",Digital
1911,2831,PUBFx,0.22748342,"Freshwater Pond",Digital
1912,2832,PUBFx,0.89806055,"Freshwater Pond",Digital
1913,2833,PUBFx,1.00632657,"Freshwater Pond",Digital
1914,2834,PUBFx,0.36028854,"Freshwater Pond",Digital
1915,2835,PUBK,0.10712152,"Freshwater Pond",Digital
1916,2836,PUBKx,2.92732704,"Freshwater Pond",Digital
1917,2837,PUBKx,2.82441308,"Freshwater Pond",Digital
1918,2838,PUBKx,3.01029354,"Freshwater Pond",Digital
1919,2839,PUBKx,2.84084105,"Freshwater Pond",Digital
1920,2840,PUBKx,0.44901567,"Freshwater Pond",Digital
1921,2841,PUBKx,0.39281725,"Freshwater Pond",Digital
1922,2842,PUBKx,0.34347164,"Freshwater Pond",Digital
1923,2843,PUBKx,0.43252979,"Freshwater Pond",Digital
1924,2844,PUBKx,0.15658759,"Freshwater Pond",Digital
1925,2845,PUBKx,0.39542349,"Freshwater Pond",Digital
1926,2846,PUBKx,0.0845416,"Freshwater Pond",Digital
1927,2847,PUBKx,0.78178511,"Freshwater Pond",Digital
1928,2848,PUBKx,0.20868871,"Freshwater Pond",Digital
1929,2849,PUBKx,0.79001938,"Freshwater Pond",Digital
1930,2850,PUBKx,0.56143873,"Freshwater Pond",Digital
1931,2851,PUBKx,0.92013267,"Freshwater Pond",Digital
1932,2852,PUBKx,0.6023615,"Freshwater Pond",Digital
1933,2853,PUBKx,0.55304907,"Freshwater Pond",Digital
1934,2854,PUBKx,0.44258874,"Freshwater Pond",Digital
1935,2855,PUBKx,0.70566216,"Freshwater Pond",Digital
1936,2856,PUBKx,0.60775304,"Freshwater Pond",Digital
1937,2857,PUBKx,1.178918,"Freshwater Pond",Digital
1938,2858,PUBKx,0.98915262,"Freshwater Pond",Digital
1939,2859,PUBKx,0.0742463,"Freshwater Pond",Digital
1940,2860,PUBKx,0.08265543,"Freshwater Pond",Digital
1941,2861,PUBKx,0.07521656,"Freshwater Pond",Digital
1942,2862,PUBKx,0.93799856,"Freshwater Pond",Digital
1943,2863,PUBKx,0.07322051,"Freshwater Pond",Digital
1944,2864,PUSC,0.2913099,"Freshwater Pond",Digital
1945,2865,PUSCx,0.53311015,"Freshwater Pond",Digital
1946,2866,R2ABHx,1.2956988,"Riverine",Digital
1947,2867,R2ABHx,11.85629105,"Riverine",Digital
1948,2868,R4SBC,0.3012032,"Riverine",Digital
1949,2869,R4SBC,0.11824182,"Riverine",Digital
1950,2870,R4SBC,1.6353183,"Riverine",Digital
1951,2871,R4SBC,0.73567747,"Riverine",Digital
1952,2872,R4SBC,1.5393474,"Riverine",Digital
1953,2873,R4SBC,0.23193581,"Riverine",Digital
1954,2874,R4SBC,0.10988273,"Riverine",Digital
1955,2875,R5UBFx,0.58354787,"Riverine",Digital
1956,2876,R5UBFx,0.17181006,"Riverine",Digital
1957,2877,R5UBFx,0.05103883,"Riverine",Digital
1958,2878,R5UBFx,0.41393696,"Riverine",Digital
1959,2879,R5UBFx,0.25289473,"Riverine",Digital
1960,2880,R5UBFx,1.13976208,"Riverine",Digital
1961,2881,R5UBFx,1.11368922,"Riverine",Digital
1962,2882,R5UBFx,0.33130241,"Riverine",Digital
1963,2883,R5UBFx,0.33110016,"Riverine",Digital
1964,2884,R5UBFx,1.45183713,"Riverine",Digital
1965,2885,R5UBFx,0.57027851,"Riverine",Digital
1966,2886,R5UBFx,1.12521575,"Riverine",Digital
1967,2887,R5UBFx,0.69375645,"Riverine",Digital
1968,2888,R5UBFx,2.85451947,"Riverine",Digital
1969,2889,R5UBFx,2.23232578,"Riverine",Digital
1970,2890,R5UBFx,1.78337395,"Riverine",Digital
1971,2891,R5UBFx,0.94671791,"Riverine",Digital
1972,2892,R5UBFx,0.11276914,"Riverine",Digital
1973,2893,R5UBFx,0.03106223,"Riverine",Digital
1974,2894,R5UBFx,0.70116338,"Riverine",Digital
1975,2895,R5UBFx,2.33813053,"Riverine",Digital
1976,2896,R5UBFx,0.2214343,"Riverine",Digital
1977,2897,R5UBFx,1.1250897,"Riverine",Digital
1978,2898,R5UBFx,0.20793601,"Riverine",Digital
1979,2899,R5UBFx,0.29336908,"Riverine",Digital
1980,2900,R5UBFx,0.82640801,"Riverine",Digital
1981,2901,R5UBFx,1.92647002,"Riverine",Digital
1982,2902,R5UBFx,0.56889174,"Riverine",Digital
1983,2903,R5UBFx,0.72910636,"Riverine",Digital
1984,2904,R5UBFx,0.01078699,"Riverine",Digital
1985,2905,R5UBFx,1.85232823,"Riverine",Digital
1986,2906,R5UBFx,0.37911419,"Riverine",Digital
1987,2907,R5UBFx,0.01111832,"Riverine",Digital
1988,2908,R5UBFx,0.70318532,"Riverine",Digital
1989,2909,R5UBFx,0.07865529,"Riverine",Digital
1990,2910,R5UBFx,1.0790108,"Riverine",Digital
1991,2911,R5UBFx,0.19705188,"Riverine",Digital
1992,2912,R5UBFx,0.12664008,"Riverine",Digital
1993,2913,R5UBFx,1.86083046,"Riverine",Digital
1994,2914,R5UBFx,0.18864595,"Riverine",Digital
1995,2915,R5UBFx,0.13968036,"Riverine",Digital
1996,2916,R5UBFx,0.13941425,"Riverine",Digital
1997,2917,R5UBFx,0.13406835,"Riverine",Digital
1998,2918,R5UBH,0.06654444,"Riverine",Digital
1999,2919,R5UBH,0.51172881,"Riverine",Digital
2000,2920,R5UBH,0.2200819,"Riverine",Digital
2001,2921,R5UBH,0.84191427,"Riverine",Digital
2002,2922,R5UBH,0.07887483,"Riverine",Digital
2003,2923,R5UBH,0.75659587,"Riverine",Digital
2004,2924,R5UBH,1.21735246,"Riverine",Digital
2005,2925,R5UBH,0.1338333,"Riverine",Digital
2006,2926,R5UBH,0.01069664,"Riverine",Digital
2007,2927,R5UBH,0.01860092,"Riverine",Digital
2008,2928,R2UBHx,1.05205273,"Riverine",Digital
2009,2929,R2UBHx,0.53578824,"Riverine",Digital
2010,2930,R2UBHx,1.34426034,"Riverine",Digital
2011,2931,R2UBHx,0.9478953,"Riverine",Digital
2012,2932,R3UBH,19.8777955,"Riverine",Digital
2013,3211,E1UBL,0.19615299,"Estuarine and Marine Deepwater",Digital
2014,3212,E1UBL,4.11684943,"Estuarine and Marine Deepwater",Digital
2015,3213,E1UBL,0.2351624,"Estuarine and Marine Deepwater",Digital
2016,3214,E1UBL,19.08337371,"Estuarine and Marine Deepwater",Digital
2017,3215,E1UBL,0.08871774,"Estuarine and Marine Deepwater",Digital
2018,3216,E1UBL,0.28568829,"Estuarine and Marine Deepwater",Digital
2019,3217,E1UBL,0.24330526,"Estuarine and Marine Deepwater",Digital
2020,3218,E1UBLx,1.55361692,"Estuarine and Marine Deepwater",Digital
2021,3219,E2EM1N,0.23716033,"Estuarine and Marine Wetland",Digital
2022,3220,E2EM1N,1.4455561,"Estuarine and Marine Wetland",Digital
2023,3221,E2EM1N,1.03584859,"Estuarine and Marine Wetland",Digital
2024,3222,E2EM1N,4.80633833,"Estuarine and Marine Wetland",Digital
2025,3223,E2EM1N,0.0863647,"Estuarine and Marine Wetland",Digital
2026,3224,E2FO3N,0.82497515,"Estuarine and Marine Wetland",Digital
2027,3225,E2FO3N,1.33471823,"Estuarine and Marine Wetland",Digital
2028,3226,E2FO3N,35.00702007,"Estuarine and Marine Wetland",Digital
2029,3227,E2SS3N,3.51121654,"Estuarine and Marine Wetland",Digital
2030,3228,E2SS3N,0.02028215,"Estuarine and Marine Wetland",Digital
2031,3229,E2SS3N,0.0229197,"Estuarine and Marine Wetland",Digital
2032,3230,E2SS3N,0.11380672,"Estuarine and Marine Wetland",Digital
2033,3231,E2SS3N,0.07671064,"Estuarine and Marine Wetland",Digital
2034,3232,E2SS3N,0.03380022,"Estuarine and Marine Wetland",Digital
2035,3233,E2SS3N,0.15206488,"Estuarine and Marine Wetland",Digital
2036,3234,E2SS3N,0.1048028,"Estuarine and Marine Wetland",Digital
2037,3235,E2SS3N,0.01717512,"Estuarine and Marine Wetland",Digital
2038,3236,E2SS3N,0.07269493,"Estuarine and Marine Wetland",Digital
2039,3237,E2SS3N,0.05649404,"Estuarine and Marine Wetland",Digital
2040,3238,E2SS3N,0.07887285,"Estuarine and Marine Wetland",Digital
2041,3239,E2SS3N,0.06520195,"Estuarine and Marine Wetland",Digital
2042,3240,E2SS3N,0.04391629,"Estuarine and Marine Wetland",Digital
2043,3241,E2SS3N,0.06564417,"Estuarine and Marine Wetland",Digital
2044,3242,E2SS3N,4.75444655,"Estuarine and Marine Wetland",Digital
2045,3243,E2SS3N,0.24107054,"Estuarine and Marine Wetland",Digital
2046,3244,E2SS3N,0.23777713,"Estuarine and Marine Wetland",Digital
2047,3245,E2SS3N,0.37475063,"Estuarine and Marine Wetland",Digital
2048,3246,E2SS3N,2.25654607,"Estuarine and Marine Wetland",Digital
2049,3247,E2SS3N,1.350257,"Estuarine and Marine Wetland",Digital
2050,3248,E2SS3N,0.5822415,"Estuarine and Marine Wetland",Digital
2051,3249,E2SS3N,14.119003,"Estuarine and Marine Wetland",Digital
2052,3250,E2SS3N,0.14997354,"Estuarine and Marine Wetland",Digital
2053,3251,E2SS3N,2.67262858,"Estuarine and Marine Wetland",Digital
2054,3252,E2SS3N,0.70763448,"Estuarine and Marine Wetland",Digital
2055,3253,E2SS3N,3.96522335,"Estuarine and Marine Wetland",Digital
2056,3254,E2SS3N,3.1620755,"Estuarine and Marine Wetland",Digital
2057,3255,E2SS3N,0.10338966,"Estuarine and Marine Wetland",Digital
2058,3256,E2USN,0.20105551,"Estuarine and Marine Wetland",Digital
2059,3257,E2USN,1.6318656,"Estuarine and Marine Wetland",Digital
2060,3258,E2USN,0.02430653,"Estuarine and Marine Wetland",Digital
2061,3259,E2USN,0.03391688,"Estuarine and Marine Wetland",Digital
2062,3260,E2USN,0.03098508,"Estuarine and Marine Wetland",Digital
2063,3261,L1UBHh,22.83471534,"Lake",Digital
2064,3262,L2USCh,0.0174811,"Lake",Digital
2065,3263,M1RF1L,7.43975322,"Estuarine and Marine Deepwater",Digital
2066,3264,M1RF1L,0.03791019,"Estuarine and Marine Deepwater",Digital
2067,3265,M1RF1L,0.03286081,"Estuarine and Marine Deepwater",Digital
2068,3266,M1RF1L,1.58116495,"Estuarine and Marine Deepwater",Digital
2069,3267,M1RF1L,0.14922605,"Estuarine and Marine Deepwater",Digital
2070,3268,M1RF1L,3.71618084,"Estuarine and Marine Deepwater",Digital
2071,3269,M1RF1L,9.60181133,"Estuarine and Marine Deepwater",Digital
2072,3270,M1RF1L,5.58731144,"Estuarine and Marine Deepwater",Digital
2073,3271,M1RF1L,36.38765555,"Estuarine and Marine Deepwater",Digital
2074,3272,M1RF1L,0.79598171,"Estuarine and Marine Deepwater",Digital
2075,3273,M1RF1L,10.6788274,"Estuarine and Marine Deepwater",Digital
2076,3274,M1RF1L,1.29786699,"Estuarine and Marine Deepwater",Digital
2077,3275,M1RF1L,2.9405457,"Estuarine and Marine Deepwater",Digital
2078,3276,M1RF1L,182.85953989,"Estuarine and Marine Deepwater",Digital
2079,3277,M1RF1L,6.67292246,"Estuarine and Marine Deepwater",Digital
2080,3278,M1RF1L,1.35260728,"Estuarine and Marine Deepwater",Digital
2081,3279,M1RF1L,8.32755846,"Estuarine and Marine Deepwater",Digital
2082,3280,M1RF1L,96.14384223,"Estuarine and Marine Deepwater",Digital
2083,3281,M1RF1L,50.13732351,"Estuarine and Marine Deepwater",Digital
2084,3282,M1RF1L,0.37882638,"Estuarine and Marine Deepwater",Digital
2085,3283,M1RF1L,4.73879135,"Estuarine and Marine Deepwater",Digital
2086,3284,M1RF1L,1.94524984,"Estuarine and Marine Deepwater",Digital
2087,3285,M1RF1L,24.08889946,"Estuarine and Marine Deepwater",Digital
2088,3286,M1RF1L,2.74956782,"Estuarine and Marine Deepwater",Digital
2089,3287,M1RF1L,2.95842382,"Estuarine and Marine Deepwater",Digital
2090,3288,M1RF1L,148.91692274,"Estuarine and Marine Deepwater",Digital
2091,3289,M1RF1L,11.48332805,"Estuarine and Marine Deepwater",Digital
2092,3290,M1RF1L,0.53260103,"Estuarine and Marine Deepwater",Digital
2093,3291,M1RF1L,1.16117874,"Estuarine and Marine Deepwater",Digital
2094,3292,M1RF1L,6.19776212,"Estuarine and Marine Deepwater",Digital
2095,3293,M1RF1L,0.71570973,"Estuarine and Marine Deepwater",Digital
2096,3294,M1UBLh,7.16307766,"Estuarine and Marine Deepwater",Digital
2097,3295,M1UBLh,2.66139899,"Estuarine and Marine Deepwater",Digital
2098,3296,M1UBLh,75.6317282,"Estuarine and Marine Deepwater",Digital
2099,3297,M1UBLx,0.77070089,"Estuarine and Marine Deepwater",Digital
2100,3298,M1UBLx,0.41340541,"Estuarine and Marine Deepwater",Digital
2101,3299,M1UBLx,31.0039391,"Estuarine and Marine Deepwater",Digital
2102,3300,M2ABN,0.0864301,"Estuarine and Marine Wetland",Digital
2103,3301,M2ABN,0.14741495,"Estuarine and Marine Wetland",Digital
2104,3302,M2RSPs,1.3336932,"Estuarine and Marine Wetland",Digital
2105,3303,M2US/ABN,45.01488773,"Estuarine and Marine Wetland",Digital
2106,3304,M2USM,0.11932624,"Estuarine and Marine Wetland",Digital
2107,3305,M2USM,0.24353221,"Estuarine and Marine Wetland",Digital
2108,3306,M2USM,0.09868958,"Estuarine and Marine Wetland",Digital
2109,3307,M2USN,0.22315023,"Estuarine and Marine Wetland",Digital
2110,3308,M2USN,0.06482416,"Estuarine and Marine Wetland",Digital
2111,3309,M2USN,0.16041184,"Estuarine and Marine Wetland",Digital
2112,3310,M2USN,0.51084731,"Estuarine and Marine Wetland",Digital
2113,3311,M2USN,0.06109694,"Estuarine and Marine Wetland",Digital
2114,3312,M2USN,1.12644022,"Estuarine and Marine Wetland",Digital
2115,3313,M2USN,0.32591455,"Estuarine and Marine Wetland",Digital
2116,3314,M2USN,0.02873398,"Estuarine and Marine Wetland",Digital
2117,3315,M2USN,0.09942801,"Estuarine and Marine Wetland",Digital
2118,3316,M2USN,0.32903131,"Estuarine and Marine Wetland",Digital
2119,3317,M2USN,0.55972023,"Estuarine and Marine Wetland",Digital
2120,3318,M2USN,0.02327141,"Estuarine and Marine Wetland",Digital
2121,3319,M2USN,0.10199436,"Estuarine and Marine Wetland",Digital
2122,3320,M2USN,0.40790812,"Estuarine and Marine Wetland",Digital
2123,3321,M2USN,1.08832486,"Estuarine and Marine Wetland",Digital
2124,3322,M2USN,0.05313144,"Estuarine and Marine Wetland",Digital
2125,3323,M2USN,0.02078071,"Estuarine and Marine Wetland",Digital
2126,3324,M2USN,0.33777319,"Estuarine and Marine Wetland",Digital
2127,3325,PABH,0.9615264,"Freshwater Pond",Digital
2128,3326,PABHx,1.82762171,"Freshwater Pond",Digital
2129,3327,PEM1/SS3C,0.56519921,"Freshwater Emergent Wetland",Digital
2130,3328,PEM1C,0.01337579,"Freshwater Emergent Wetland",Digital
2131,3329,PEM1C,0.18463873,"Freshwater Emergent Wetland",Digital
2132,3330,PEM1C,0.91491211,"Freshwater Emergent Wetland",Digital
2133,3331,PEM1C,0.91149344,"Freshwater Emergent Wetland",Digital
2134,3332,PEM1C,0.12985323,"Freshwater Emergent Wetland",Digital
2135,3333,PEM1C,0.40441432,"Freshwater Emergent Wetland",Digital
2136,3334,PEM1C,1.36889013,"Freshwater Emergent Wetland",Digital
2137,3335,PEM1C,0.42329597,"Freshwater Emergent Wetland",Digital
2138,3336,PEM1C,1.15099634,"Freshwater Emergent Wetland",Digital
2139,3337,PEM1C,7.87450846,"Freshwater Emergent Wetland",Digital
2140,3338,PEM1C,0.49274517,"Freshwater Emergent Wetland",Digital
2141,3339,PEM1C,1.23102032,"Freshwater Emergent Wetland",Digital
2142,3340,PEM1C,2.28148009,"Freshwater Emergent Wetland",Digital
2143,3341,PEM1C,2.32696412,"Freshwater Emergent Wetland",Digital
2144,3342,PEM1C,1.47245656,"Freshwater Emergent Wetland",Digital
2145,3343,PEM1C,7.40643608,"Freshwater Emergent Wetland",Digital
2146,3344,PEM1C,0.30294205,"Freshwater Emergent Wetland",Digital
2147,3345,PEM1C,13.14796568,"Freshwater Emergent Wetland",Digital
2148,3346,PEM1C,8.68647368,"Freshwater Emergent Wetland",Digital
2149,3347,PEM1C,0.11824037,"Freshwater Emergent Wetland",Digital
2150,3348,PEM1C,0.80998,"Freshwater Emergent Wetland",Digital
2151,3349,PEM1C,3.80360125,"Freshwater Emergent Wetland",Digital
2152,3350,PEM1C,0.48715219,"Freshwater Emergent Wetland",Digital
2153,3351,PEM1C,1.84893356,"Freshwater Emergent Wetland",Digital
2154,3352,PEM1C,0.42486631,"Freshwater Emergent Wetland",Digital
2155,3353,PEM1C,1.29226841,"Freshwater Emergent Wetland",Digital
2156,3354,PEM1C,0.82623272,"Freshwater Emergent Wetland",Digital
2157,3355,PEM1C,7.91468334,"Freshwater Emergent Wetland",Digital
2158,3356,PEM1C,6.01728475,"Freshwater Emergent Wetland",Digital
2159,3357,PEM1C,4.378344,"Freshwater Emergent Wetland",Digital
2160,3358,PEM1Ch,0.21438638,"Freshwater Emergent Wetland",Digital
2161,3359,PEM1Ch,0.08048913,"Freshwater Emergent Wetland",Digital
2162,3360,PEM1Ch,0.59739352,"Freshwater Emergent Wetland",Digital
2163,3361,PEM1Ch,0.1899379,"Freshwater Emergent Wetland",Digital
2164,3362,PEM1Ch,1.07815028,"Freshwater Emergent Wetland",Digital
2165,3363,PEM1Ch,0.39607605,"Freshwater Emergent Wetland",Digital
2166,3364,PEM1Ch,0.59601194,"Freshwater Emergent Wetland",Digital
2167,3365,PEM1Cx,0.1452298,"Freshwater Emergent Wetland",Digital
2168,3366,PEM1Cx,0.04369143,"Freshwater Emergent Wetland",Digital
2169,3367,PEM1Cx,0.56889584,"Freshwater Emergent Wetland",Digital
2170,3368,PEM1F,0.18645156,"Freshwater Emergent Wetland",Digital
2171,3369,PEM1F,166.01024062,"Freshwater Emergent Wetland",Digital
2172,3370,PEM1Fh,0.03869171,"Freshwater Emergent Wetland",Digital
2173,3371,PEM1Fh,0.03428794,"Freshwater Emergent Wetland",Digital
2174,3372,PEM1Fh,0.02651285,"Freshwater Emergent Wetland",Digital
2175,3373,PEM1Fh,0.0170289,"Freshwater Emergent Wetland",Digital
2176,3374,PEM1Fh,0.02321664,"Freshwater Emergent Wetland",Digital
2177,3375,PEM1Fh,0.02024954,"Freshwater Emergent Wetland",Digital
2178,3376,PEM1Fh,0.03057571,"Freshwater Emergent Wetland",Digital
2179,3377,PEM1Fh,0.02985741,"Freshwater Emergent Wetland",Digital
2180,3378,PEM1Fh,0.7511758,"Freshwater Emergent Wetland",Digital
2181,3379,PEM1Fh,0.31630586,"Freshwater Emergent Wetland",Digital
2182,3380,PEM1Fh,0.20096084,"Freshwater Emergent Wetland",Digital
2183,3381,PEM1Fh,0.10851727,"Freshwater Emergent Wetland",Digital
2184,3382,PEM1Fh,0.15031286,"Freshwater Emergent Wetland",Digital
2185,3383,PEM1Fh,0.27666421,"Freshwater Emergent Wetland",Digital
2186,3384,PEM1Fh,0.35700998,"Freshwater Emergent Wetland",Digital
2187,3385,PEM1Fh,0.58553507,"Freshwater Emergent Wetland",Digital
2188,3386,PEM1Fh,0.48341288,"Freshwater Emergent Wetland",Digital
2189,3387,PEM1Fh,0.15034688,"Freshwater Emergent Wetland",Digital
2190,3388,PEM1Fh,0.16006402,"Freshwater Emergent Wetland",Digital
2191,3389,PEM1Fh,0.11189414,"Freshwater Emergent Wetland",Digital
2192,3390,PEM1Fh,0.04342782,"Freshwater Emergent Wetland",Digital
2193,3391,PEM1Fh,0.05540782,"Freshwater Emergent Wetland",Digital
2194,3392,PEM1Fh,0.19710446,"Freshwater Emergent Wetland",Digital
2195,3393,PEM1Fh,0.12968959,"Freshwater Emergent Wetland",Digital
2196,3394,PEM1Fh,0.07028092,"Freshwater Emergent Wetland",Digital
2197,3395,PEM1Fh,0.15423066,"Freshwater Emergent Wetland",Digital
2198,3396,PEM1Fh,0.31921324,"Freshwater Emergent Wetland",Digital
2199,3397,PEM1Fh,0.11957443,"Freshwater Emergent Wetland",Digital
2200,3398,PEM1Fh,0.08213642,"Freshwater Emergent Wetland",Digital
2201,3399,PEM1Fh,0.13293606,"Freshwater Emergent Wetland",Digital
2202,3400,PEM1Fh,0.14029241,"Freshwater Emergent Wetland",Digital
2203,3401,PEM1Fh,0.08727482,"Freshwater Emergent Wetland",Digital
2204,3402,PEM1Fh,0.06757438,"Freshwater Emergent Wetland",Digital
2205,3403,PEM1Fh,0.03988194,"Freshwater Emergent Wetland",Digital
