objectid,zone_class,zoning_des,zoning_lab,loaddate,st_areashape,st_perimetershape
252,A-3,A-3 High-density Apartment District,A-3,2023/09/15 00:00:00+00,8882.23380999899,375.566694900198
253,A-3,A-3 High-density Apartment District,A-3,2023/09/15 00:00:00+00,62386.3837566951,1639.04559120148
254,AG-1,AG-1 Restricted Agriculture District,AG-1,2023/09/15 00:00:00+00,26420.3701249508,999.989338799758
255,AG-1,AG-1 Restricted Agriculture District,AG-1,2023/09/15 00:00:00+00,14886.1830464123,547.772166373304
256,AG-1,AG-1 Restricted Agriculture District,AG-1,2023/09/15 00:00:00+00,9739.3450874596,504.829355817603
257,AG-1,AG-1 Restricted Agriculture District,AG-1,2023/09/15 00:00:00+00,132603.906807422,1638.48778531732
258,AG-1,AG-1 Restricted Agriculture District,AG-1,2023/09/15 00:00:00+00,1731559.25634954,7891.43095974987
259,AG-1,AG-1 Restricted Agriculture District,AG-1,2023/09/15 00:00:00+00,1802.57318078478,179.417182690826
260,AG-1,AG-1 Restricted Agriculture District,AG-1,2023/09/15 00:00:00+00,3257032.25946185,20805.9304891562
261,AG-1,AG-1 Restricted Agriculture District,AG-1,2023/09/15 00:00:00+00,7345.37412760245,516.191360309444
262,AG-1,AG-1 Restricted Agriculture District,AG-1,2023/09/15 00:00:00+00,53970.5753759448,1720.32417922789
263,AG-1,AG-1 Restricted Agriculture District,AG-1,2023/09/15 00:00:00+00,2599.73002137377,207.209927570764
264,AG-1,AG-1 Restricted Agriculture District,AG-1,2023/09/15 00:00:00+00,35227.061640679,775.832752051573
265,AG-1,AG-1 Restricted Agriculture District,AG-1,2023/09/15 00:00:00+00,308181.843351077,2513.61617135321
266,AG-1,AG-1 Restricted Agriculture District,AG-1,2023/09/15 00:00:00+00,9731.68952065776,459.861527537319
267,AG-1,AG-1 Restricted Agriculture District,AG-1,2023/09/15 00:00:00+00,263738.05594402,2320.64242836489
268,AG-1,AG-1 Restricted Agriculture District,AG-1,2023/09/15 00:00:00+00,58308.8356962157,1101.46584619694
269,AG-1,AG-1 Restricted Agriculture District,AG-1,2023/09/15 00:00:00+00,161215.934706818,2106.62886937287
270,AG-1,AG-1 Restricted Agriculture District,AG-1,2023/09/15 00:00:00+00,91124.9649860895,1585.2584031033
271,AG-1,AG-1 Restricted Agriculture District,AG-1,2023/09/15 00:00:00+00,21902.6526724996,730.605535455369
272,AG-1,AG-1 Restricted Agriculture District,AG-1,2023/09/15 00:00:00+00,1344739.10602769,14968.6418199707
273,AG-1,AG-1 Restricted Agriculture District,AG-1,2023/09/15 00:00:00+00,2222.62866476621,331.574982693139
274,AG-1,AG-1 Restricted Agriculture District,AG-1,2023/09/15 00:00:00+00,4311796.96163972,24688.5065099683
275,AG-1,AG-1 Restricted Agriculture District,AG-1,2023/09/15 00:00:00+00,3100211.62140883,28714.1226675981
276,AG-1,AG-1 Restricted Agriculture District,AG-1,2023/09/15 00:00:00+00,87587.6478690832,1705.91801449296
277,AG-1,AG-1 Restricted Agriculture District,AG-1,2023/09/15 00:00:00+00,11448.2735242945,919.84482083173
278,AG-1,AG-1 Restricted Agriculture District,AG-1,2023/09/15 00:00:00+00,354463.426550117,3383.11646547493
279,AG-1,AG-1 Restricted Agriculture District,AG-1,2023/09/15 00:00:00+00,31892.8550239503,1010.19216523281
280,AG-1,AG-1 Restricted Agriculture District,AG-1,2023/09/15 00:00:00+00,745795.251975699,4300.03591441223
281,AG-1,AG-1 Restricted Agriculture District,AG-1,2023/09/15 00:00:00+00,1794578.4524869,12378.9533234817
282,AG-1,AG-1 Restricted Agriculture District,AG-1,2023/09/15 00:00:00+00,10670585.9627947,35915.5969940505
283,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,125203.37672206,1739.21545871276
284,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,5455.45429688848,978.555280252947
285,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,356413.011580229,2578.33121998482
286,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,38468.8831248161,4297.31189670183
287,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,406591.073053667,3933.18579678651
288,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,442734.410558252,4052.69984117861
289,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,32004.1994876237,743.556329001214
290,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,1283858.84021766,5488.36680410076
291,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,1117017.71878165,4956.35802179796
292,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,689326.088431876,8420.23304926207
293,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,75433.2949166165,1130.01022255638
294,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,33453.1957683112,806.580988589631
295,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,9302.53290958363,461.237891380202
296,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,82205.2904633427,2351.43066663374
297,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,238246.455757331,4479.87341172958
298,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,345437.741817708,2578.30795094138
299,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,11935217.7655812,56307.1484216638
300,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,129169.482766097,1448.87592480953
301,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,0.056212941497467,27.9374702345402
302,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,11255.5321906113,499.543490682993
303,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,64918.2877072502,1187.90711013072
304,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,8126.06619370836,910.403811758453
305,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,1066309.9304096,6710.66120790867
306,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,80354.4460647398,1143.84394691433
307,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,196942.217745185,2474.98630165625
308,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,28892.8753709789,990.684870815068
309,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,5375484.22014649,31958.591127995
310,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,56952.2999900318,1223.90540012171
311,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,103088.591063887,1267.25311165067
312,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,8692.07929325596,452.524797576218
313,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,120349.962433782,2173.7187170393
314,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,48279.5292646162,1037.19866881035
315,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,600980.143756005,7983.04342992446
316,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,98425.5920002499,1548.8913864205
317,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,22636.8654198523,843.749253158238
318,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,16337.1755756592,527.699594098316
319,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,110107.907225925,1933.54648741609
320,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,2658964.86543485,18021.4215476669
321,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,202047.695732939,2664.18104030908
322,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,292571.693804532,3704.7857481963
323,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,620612.352203103,7270.97817910582
324,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,11221.935390229,552.77121809806
325,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,16522.5949578561,562.771048114885
326,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,11857144.4842795,20649.1568204281
327,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,219295.621319768,2824.32921368469
328,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,27789.1358364157,807.699512408592
329,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,4241696.94117217,13902.2877784056
330,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,11058051.5352514,43917.1538659647
331,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,102475.962444141,1575.05310501083
332,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,16709.0893570951,591.122065022171
333,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,18628.1021234985,710.614696449338
334,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,450840.304035866,5475.6715982302
335,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,35263856.4580789,59360.8999035008
336,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,87160.7672538378,1818.11551520621
337,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,203638.018292267,2979.58929755834
338,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,4688937.03692533,15878.9216522921
339,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,999545.046138543,6242.15054258661
340,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,287432.235603096,3365.41066420253
341,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,61246.3249593111,1293.66045746817
342,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,1881641.27821311,11225.6586830288
343,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,836567.767424161,5015.23394871115
344,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,195936.984077955,2269.25355459675
345,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,110449.154679918,1479.82525916404
346,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,40206750.5648224,59685.8534497466
347,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,12896.7458929165,498.605753530597
348,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,996.071887887208,123.983973995309
349,AG-2,AG-2 General Agriculture District,AG-2,2023/09/15 00:00:00+00,5247611.49485982,19948.6096223874
350,AMX-1,AMX-1  Low-density Apartment Mixed Use District,AMX-1,2023/09/15 00:00:00+00,62019.6935158977,1007.55024564605
351,AMX-1,AMX-1  Low-density Apartment Mixed Use District,AMX-1,2023/09/15 00:00:00+00,104854.078645006,1644.38409015202
352,AMX-2,AMX-2 Medium-density Apartment Mixed Use District,AMX-2,2023/09/15 00:00:00+00,18094.4189963273,923.872677028094
353,AMX-2,AMX-2 Medium-density Apartment Mixed Use District,AMX-2,2023/09/15 00:00:00+00,67354.7959232873,1435.31398865432
354,AMX-2,AMX-2 Medium-density Apartment Mixed Use District,AMX-2,2023/09/15 00:00:00+00,12231.9912930915,445.404352241621
355,AMX-2,AMX-2 Medium-density Apartment Mixed Use District,AMX-2,2023/09/15 00:00:00+00,166627.260389733,2454.70612952016
356,AMX-2,AMX-2 Medium-density Apartment Mixed Use District,AMX-2,2023/09/15 00:00:00+00,148214.682062552,2169.6924432671
357,AMX-2,AMX-2 Medium-density Apartment Mixed Use District,AMX-2,2023/09/15 00:00:00+00,143399.754706043,1810.6585335959
358,AMX-2,AMX-2 Medium-density Apartment Mixed Use District,AMX-2,2023/09/15 00:00:00+00,267137.089354039,3063.3742757498
359,AMX-2,AMX-2 Medium-density Apartment Mixed Use District,AMX-2,2023/09/15 00:00:00+00,48689.0315162759,882.866621632843
360,AMX-2,AMX-2 Medium-density Apartment Mixed Use District,AMX-2,2023/09/15 00:00:00+00,35717.5892069031,766.630115821445
361,AMX-2,AMX-2 Medium-density Apartment Mixed Use District,AMX-2,2023/09/15 00:00:00+00,25383.0691619764,642.050065542753
362,AMX-2,AMX-2 Medium-density Apartment Mixed Use District,AMX-2,2023/09/15 00:00:00+00,81935.0495528983,1464.83085196825
363,AMX-2,AMX-2 Medium-density Apartment Mixed Use District,AMX-2,2023/09/15 00:00:00+00,438599.216558736,4355.95414368571
364,AMX-2,AMX-2 Medium-density Apartment Mixed Use District,AMX-2,2023/09/15 00:00:00+00,280518.14903014,4297.02498211189
365,AMX-2,AMX-2 Medium-density Apartment Mixed Use District,AMX-2,2023/09/15 00:00:00+00,58700.4964258706,1397.24971969136
366,AMX-3,AMX-3 High-density Apartment Mixed Use District,AMX-3,2023/09/15 00:00:00+00,7159.65797722337,393.11801075781
367,AMX-3,AMX-3 High-density Apartment Mixed Use District,AMX-3,2023/09/15 00:00:00+00,47743.2036787907,924.762616104425
368,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,40057.5842720484,1063.14528850333
369,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,20105.4170022273,723.965252466157
370,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,1598.00565073621,165.890056481106
371,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,1025.9664094698,142.052516453197
372,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,1259.09272859669,147.313546034464
373,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,27047.3237627905,667.403209311348
374,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,1751.52230563041,175.937939536116
375,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,22449.1701834268,1379.10935874182
376,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,11718.7123344795,832.670553648062
377,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,7171.11251629325,479.653283000714
378,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,51619.8289227874,1247.56729252319
379,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,8263.22761389336,528.137680082916
380,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,2161.63561388757,212.921461119521
381,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,6024.87562554142,337.19464093219
382,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,5057.87193522474,292.534155991019
383,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,447.791431912624,89.9409982243515
384,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,14208.7910415998,489.384661485771
385,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,9481.00183530581,437.754782518682
386,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,27002.6479740491,649.518521012647
387,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,7995.99028462426,357.911911333486
388,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,3841.95079945083,348.239056700317
389,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,1014.95330447673,153.842454619414
390,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,1220.83471252935,159.062811006716
391,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,3664.08661521173,239.559922184928
392,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,12949.3078585432,558.116159801318
393,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,5721.67880905794,303.151474946008
394,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,8271.16085149188,426.429427397578
395,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,43810.9748390033,982.115167831084
396,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,104014.80492216,1426.84417473063
397,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,2397.85760264436,310.500260392379
398,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,31006.2687436631,763.971538345535
399,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,8539.4521552324,398.449748302345
400,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,8828.20820356204,476.859118074801
401,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,20206.0768033307,778.47731873039
402,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,1330.17506484386,144.590698491327
403,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,14743.3325070057,505.798301005792
404,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,20226.3183474603,584.232660073227
405,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,5566.09383835815,296.654789967022
406,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,26086.3038772506,653.122710302843
407,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,35355.1536080251,943.226626058876
408,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,2389.66082034957,195.470266798001
409,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,22864.0214756461,764.740292012593
410,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,43135.5764455031,1080.88182646955
411,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,5131.88816297317,300.290321130655
412,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,3613.92712946754,237.483113125396
413,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,2211.47023497554,190.218702285956
414,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,18406.1961996534,540.145380975397
415,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,2421.8364610722,251.504580503
416,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,4923.20477296361,350.984679464076
417,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,3908.71350892001,277.999694365149
418,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,511.630809778082,90.4473743165734
419,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,4212.69010746707,275.984875639591
420,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,7257.20598926971,359.995860958446
421,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,1775.573148574,177.84702658271
422,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,1015.26887680384,132.448674905573
423,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,930.307259369099,122.054146562699
424,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,3721.16215457936,251.096410036146
425,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,601.329956492067,98.5437350296393
426,B-1,B-1 Neighborhood Business District,B-1,2023/09/15 00:00:00+00,2444.726975746,205.244742520622
